# Param 32 = 0.13385 
  3    0.0694242    
  4    0.0941093    
  5    0.0995082    
  6    0.0995082    
  7    0.1136644    
  8    0.1136644    
  9    0.1186797    
 10    0.1186797    
 11    0.1211724    
 12    0.1277210    
 13    0.1277210    
 14    0.1416280    
 15    0.1416280    
 16    0.1470097    
 17    0.1470097    
 18    0.1501613    
 19    0.1501613    
 20    0.1567443    
 21    0.1574834    
 22    0.1580831    
 23    0.1580831    
 24    0.1625478    
 25    0.1641592    
 26    0.1641592    
 27    0.1764505    
 28    0.1764505    
 29    0.1769175    
 30    0.1769175    
 31    0.1817586    
 32    0.1865869    
 33    0.1865869    
 34    0.1885529    
 35    0.1885529    
 36    0.1887473    
 37    0.1887473    
 38    0.1943377    
 39    0.1964998    
 40    0.1964998    
 41    0.2049126    
 42    0.2049126    
 43    0.2066638    
 44    0.2066638    
 45    0.2121095    
 46    0.2121095    
 47    0.2187612    
 48    0.2229160    
 49    0.2271028    
 50    0.2271028    
 51    0.2280246    
 52    0.2280246    
 53    0.2320448    
 54    0.2323772    
 55    0.2323772    
 56    0.2327667    
 57    0.2327667    
 58    0.2336627    
 59    0.2336627    
 60    0.2342098    
 61    0.2342098    
 62    0.2369271    
 63    0.2369271    
 64    0.2418131    
 65    0.2418131    
 66    0.2423481    
 67    0.2487208    
 68    0.2487208    
 69    0.2533826    
 70    0.2533826    
 71    0.2564356    
###                          ###

